epoch,accuracy,loss,val_accuracy,val_loss
25,0.9996453523635864,0.06622687727212906,0.7030674815177917,1.876171588897705
26,0.9995580315589905,0.06311596930027008,0.7003272175788879,1.90666925907135
27,0.9995477199554443,0.05997679755091667,0.7015132904052734,1.9161075353622437
28,0.9997173547744751,0.05723012983798981,0.7017995715141296,1.944218397140503
29,0.9999331831932068,0.0550929419696331,0.7010633945465088,1.9563201665878296
30,0.9999126195907593,0.053240809589624405,0.7015950679779053,1.984897255897522
31,0.9998920559883118,0.05130554363131523,0.7012678980827332,2.0120596885681152
32,0.9998252391815186,0.04935827478766441,0.7005317211151123,2.033053159713745
33,0.9998869299888611,0.04771387204527855,0.7005726099014282,2.060347080230713
34,0.9999743103981018,0.04651669040322304,0.6997954845428467,2.078503370285034
35,0.9999897480010986,0.04534710571169853,0.6997954845428467,2.086524724960327
36,0.9999897480010986,0.044128984212875366,0.6987730264663696,2.115424394607544
37,0.9999537467956543,0.04284714534878731,0.698977530002594,2.128671884536743
38,1.0,0.041792623698711395,0.699345588684082,2.1496715545654297
39,1.0,0.04105369374155998,0.6982412934303284,2.160806179046631
40,1.0,0.04028967767953873,0.6979141235351562,2.174342632293701
41,1.0,0.03948478773236275,0.6982004046440125,2.1875128746032715
42,1.0,0.038632772862911224,0.6984049081802368,2.204113721847534
43,1.0,0.0379401333630085,0.6979959011077881,2.223909378051758
44,1.0,0.037458956241607666,0.6978322863578796,2.2373199462890625
45,1.0,0.036953043192625046,0.6981595158576965,2.246683120727539
46,1.0,0.03642337769269943,0.6977096199989319,2.2558364868164062
47,1.0,0.03586345165967941,0.6976277828216553,2.2652344703674316
48,1.0,0.03540915995836258,0.6975460052490234,2.2777485847473145
49,1.0,0.03510074317455292,0.6976277828216553,2.2750132083892822
50,1.0,0.03477438911795616,0.6974642276763916,2.2830159664154053
51,1.0,0.03443367779254913,0.6978732347488403,2.2926838397979736
52,1.0,0.03407774493098259,0.6972188353538513,2.295950412750244
0,0.6588306427001953,1.0132039785385132,0.5301840305328369,0.9966273903846741
1,0.7714779376983643,0.773743212223053,0.618568480014801,0.9210737943649292
2,0.8338712453842163,0.66069495677948,0.6919018626213074,0.9007608294487
3,0.8814988732337952,0.5838360786437988,0.689734160900116,1.0292577743530273
4,0.9178658723831177,0.5184572339057922,0.6924335360527039,1.1631118059158325
5,0.9384392499923706,0.4786554276943207,0.692351758480072,1.3087413311004639
6,0.9486462473869324,0.45581182837486267,0.6878118515014648,1.4052413702011108
7,0.9549935460090637,0.44314661622047424,0.6878118515014648,1.472704291343689
8,0.9826850891113281,0.3635174334049225,0.6971369981765747,1.555153250694275
9,0.9976564049720764,0.2864120602607727,0.7013087868690491,1.653661847114563
10,0.9988230466842651,0.24317678809165955,0.7013905644416809,1.6645780801773071
11,0.9990183711051941,0.2076416313648224,0.7024539709091187,1.675851821899414
12,0.999131441116333,0.1768064945936203,0.7010225057601929,1.6927553415298462
13,0.9992341995239258,0.15515097975730896,0.7006134986877441,1.7396080493927002
14,0.9994192123413086,0.14088790118694305,0.6995092034339905,1.7703781127929688
15,0.999424397945404,0.1280355155467987,0.6996728181838989,1.7903869152069092
16,0.9994397759437561,0.1156466156244278,0.699631929397583,1.8185861110687256
17,0.999383270740509,0.10437599569559097,0.6971778869628906,1.8372739553451538
18,0.9994706511497498,0.09573044627904892,0.698323130607605,1.8874906301498413
19,0.9994912147521973,0.08941333740949631,0.6969324946403503,1.9126381874084473
20,0.9994603395462036,0.08390729874372482,0.697014331817627,1.9387720823287964
21,0.9994397759437561,0.07833638787269592,0.6968098282814026,1.9769597053527832
22,0.9993883967399597,0.07279524952173233,0.6955828070640564,1.991408109664917
23,0.9995271563529968,0.0684690847992897,0.6957873106002808,2.0391037464141846
24,0.9996094107627869,0.06509364396333694,0.6956236958503723,2.0835249423980713
25,0.9995785355567932,0.062218423932790756,0.6947648525238037,2.1381442546844482
26,0.9995477199554443,0.0591631680727005,0.694069504737854,2.169044017791748
27,0.9995837211608887,0.05606352165341377,0.6928016543388367,2.1774535179138184
28,0.9997019171714783,0.053490135818719864,0.6931288242340088,2.217301845550537
29,0.999830424785614,0.05165833607316017,0.6933742165565491,2.246875524520874
30,0.9998149871826172,0.049918558448553085,0.6925562620162964,2.2935807704925537
31,0.9998201131820679,0.04811013117432594,0.6925153136253357,2.2833566665649414
32,0.9997532963752747,0.0462690033018589,0.6921881437301636,2.338972568511963
33,0.9998201131820679,0.044726595282554626,0.6923926472663879,2.3491852283477783
34,0.999958872795105,0.04361392930150032,0.6924335360527039,2.379993438720703
35,0.9999331831932068,0.042526744306087494,0.6924744248390198,2.403430461883545
36,0.9999126195907593,0.04139160364866257,0.691697359085083,2.418574571609497
37,0.9999383091926575,0.040190696716308594,0.6905112266540527,2.479727268218994
38,0.9999743103981018,0.039201486855745316,0.6921063661575317,2.4734387397766113
39,0.9999897480010986,0.038516029715538025,0.6919018626213074,2.5037901401519775
40,0.9999743103981018,0.03781057894229889,0.6909611225128174,2.5007286071777344
41,0.9999794363975525,0.037065740674734116,0.6905521750450134,2.5237393379211426
42,0.9999794363975525,0.03628581762313843,0.6915746331214905,2.535994529724121
43,0.9999948740005493,0.035630181431770325,0.6899795532226562,2.5639541149139404
44,1.0,0.03519027680158615,0.6901431679725647,2.5649573802948
45,1.0,0.034722741693258286,0.6902249455451965,2.5889437198638916
46,1.0,0.03423892334103584,0.6901840567588806,2.603757858276367
47,0.9999948740005493,0.033725935965776443,0.6901840567588806,2.614588499069214
48,1.0,0.0333082377910614,0.6897750496864319,2.628650188446045
49,1.0,0.0330263152718544,0.6904703378677368,2.638136148452759
50,1.0,0.03273195028305054,0.6893251538276672,2.6433475017547607
51,1.0,0.032423801720142365,0.689079761505127,2.6477091312408447
52,1.0,0.032101910561323166,0.6896114349365234,2.6637630462646484
0,0.6588666439056396,1.003836750984192,0.514274001121521,1.0112338066101074
1,0.766667366027832,0.7736647725105286,0.5478118658065796,1.0158730745315552
2,0.8297802209854126,0.6619080305099487,0.6874846816062927,0.8931655287742615
3,0.884567141532898,0.5665106773376465,0.6916564702987671,1.0217348337173462
4,0.9156867265701294,0.5161678791046143,0.6849079728126526,1.2005199193954468
5,0.9393746256828308,0.4700258672237396,0.6902658343315125,1.273646593093872
6,0.9493709206581116,0.44862353801727295,0.6847852468490601,1.409668207168579
7,0.9531536102294922,0.4402645528316498,0.6856850981712341,1.4699370861053467
8,0.9818575978279114,0.36188843846321106,0.6977505087852478,1.5805445909500122
9,0.9979390501976013,0.28061726689338684,0.701636016368866,1.693866491317749
10,0.9988024830818176,0.2385578751564026,0.702004075050354,1.6910921335220337
11,0.9990337491035461,0.20290470123291016,0.7044990062713623,1.7181248664855957
12,0.9991263151168823,0.17251771688461304,0.7012678980827332,1.7562443017959595
13,0.9993164539337158,0.151615172624588,0.7011451721191406,1.7768840789794922
14,0.999424397945404,0.13726481795310974,0.702004075050354,1.8130946159362793
15,0.9993678331375122,0.12480870634317398,0.7002044916152954,1.8478374481201172
16,0.9993781447410583,0.11299948394298553,0.6988139152526855,1.905980110168457
17,0.9993987083435059,0.10187189280986786,0.6988548040390015,1.92472505569458
18,0.9994654655456543,0.09335828572511673,0.7002453804016113,1.9295457601547241
19,0.9994654655456543,0.0873277485370636,0.6973415017127991,1.9902206659317017
20,0.9994603395462036,0.08192633092403412,0.6979959011077881,1.9975613355636597
21,0.9994089603424072,0.07643505930900574,0.697382390499115,2.0615413188934326
22,0.9994603395462036,0.07093937695026398,0.6955828070640564,2.063412666320801
23,0.9995888471603394,0.06658301502466202,0.695664644241333,2.1589629650115967
24,0.9996094107627869,0.06343656033277512,0.696727991104126,2.157792091369629
25,0.9995477199554443,0.060594260692596436,0.6959100365638733,2.200124979019165
26,0.9995734095573425,0.057611338794231415,0.6954192519187927,2.213374614715576
27,0.9995580315589905,0.05488327890634537,0.6953374147415161,2.23551344871521
28,0.9996864795684814,0.0523226223886013,0.6948057413101196,2.2752671241760254
29,0.9998201131820679,0.05041838437318802,0.6939059495925903,2.31740665435791
30,0.9998149871826172,0.048728231340646744,0.694069504737854,2.356132745742798
31,0.9997430443763733,0.04700453206896782,0.6932106614112854,2.372779607772827
32,0.9997584223747253,0.04519004002213478,0.6927607655525208,2.406550645828247
33,0.999830424785614,0.04370015859603882,0.6930879354476929,2.451672315597534
34,0.9999383091926575,0.04263092949986458,0.6914928555488586,2.4633777141571045
35,0.9999229311943054,0.0415685810148716,0.6921063661575317,2.478492498397827
36,0.9999383091926575,0.04045519605278969,0.6917791366577148,2.5173630714416504
37,0.9999383091926575,0.039309777319431305,0.6909202337265015,2.531891345977783
38,0.9999743103981018,0.038342446088790894,0.6911656260490417,2.559242010116577
39,1.0,0.03767974674701691,0.6903067231178284,2.5790913105010986
40,0.9999948740005493,0.03699400648474693,0.6908793449401855,2.5861294269561768
41,0.9999794363975525,0.036275554448366165,0.6904703378677368,2.6048707962036133
42,0.9999845623970032,0.03551926836371422,0.6896114349365234,2.6393473148345947
43,1.0,0.03489170968532562,0.6896523237228394,2.6439664363861084
44,1.0,0.034463152289390564,0.6896523237228394,2.658054828643799
45,1.0,0.03401431441307068,0.6897750496864319,2.6731369495391846
46,0.9999948740005493,0.03355048969388008,0.6889570355415344,2.680371046066284
47,1.0,0.03305424377322197,0.689079761505127,2.697049379348755
48,0.9999948740005493,0.032652538269758224,0.6889570355415344,2.708961248397827
49,0.9999948740005493,0.03237969055771828,0.6884662508964539,2.723172903060913
50,1.0,0.03209690749645233,0.688098132610321,2.728111982345581
51,1.0,0.03180154785513878,0.6880572438240051,2.734484910964966
52,1.0,0.031493179500103,0.6886707544326782,2.74235463142395
0,0.6587895750999451,1.0033360719680786,0.5443762540817261,0.9831249713897705
1,0.7654441595077515,0.7764965295791626,0.6355010271072388,0.9058585166931152
2,0.8269175291061401,0.6657378077507019,0.6948057413101196,0.875228762626648
3,0.8803219199180603,0.5751137137413025,0.6844580769538879,1.0298819541931152
4,0.9179172515869141,0.5103994011878967,0.6920245289802551,1.1868090629577637
5,0.9331661462783813,0.48408976197242737,0.6869120597839355,1.2584489583969116
6,0.9444575905799866,0.46845972537994385,0.6844580769538879,1.3957240581512451
7,0.9556770920753479,0.4425419569015503,0.6878527402877808,1.469468116760254
8,0.9830448627471924,0.3607955574989319,0.6959100365638733,1.5806889533996582
9,0.9976718425750732,0.2825465202331543,0.7002044916152954,1.6532336473464966
10,0.9988333582878113,0.23972086608409882,0.7009406685829163,1.6599798202514648
11,0.9989515542984009,0.2043902426958084,0.698323130607605,1.6750210523605347
12,0.9989926815032959,0.17475490272045135,0.699386477470398,1.6895009279251099
13,0.9992033839225769,0.15320277214050293,0.699999988079071,1.7222647666931152
14,0.9993267059326172,0.13882653415203094,0.6999182105064392,1.7645344734191895
15,0.9993678331375122,0.12609493732452393,0.6977913975715637,1.793446660041809
0,0.6595964431762695,1.0117783546447754,0.5023313164710999,1.0546635389328003
1,0.7700645327568054,0.7720445990562439,0.5742740035057068,1.0007846355438232
2,0.8291789293289185,0.667969286441803,0.6808589100837708,0.9193519353866577
3,0.8854151964187622,0.5708193182945251,0.6885071396827698,1.0258208513259888
4,0.916796863079071,0.5153194069862366,0.6856032609939575,1.1583806276321411
5,0.9371492266654968,0.47770074009895325,0.6843762993812561,1.295936107635498
6,0.9475618004798889,0.45654770731925964,0.6875664591789246,1.4025282859802246
7,0.9553995728492737,0.4393002688884735,0.6908384561538696,1.4879496097564697
8,0.981806218624115,0.3636714816093445,0.6968098282814026,1.5632264614105225
9,0.9977643489837646,0.2834588289260864,0.6987320780754089,1.6391236782073975
10,0.9987871050834656,0.24081014096736908,0.7015132904052734,1.6818684339523315
11,0.9990337491035461,0.20544469356536865,0.700695276260376,1.6840522289276123
12,0.9990183711051941,0.1751173883676529,0.7012270092964172,1.7070693969726562
13,0.9992856383323669,0.15360604226589203,0.7027403116226196,1.7400034666061401
14,0.9994089603424072,0.1394248753786087,0.7015541791915894,1.7692267894744873
15,0.9993883967399597,0.12668386101722717,0.700695276260376,1.7933365106582642
16,0.9993678331375122,0.11474715918302536,0.6992638111114502,1.8202877044677734
17,0.9993781447410583,0.10348555445671082,0.6995500922203064,1.8619635105133057
18,0.9994706511497498,0.09470473229885101,0.6995500922203064,1.8809984922409058
19,0.9994706511497498,0.08843918144702911,0.6996728181838989,1.9225212335586548
20,0.9994346499443054,0.08286360651254654,0.6961145401000977,2.0079336166381836
21,0.9994860291481018,0.07738761603832245,0.6980777382850647,1.977844476699829
22,0.9994706511497498,0.07196253538131714,0.6979141235351562,2.010458469390869
23,0.9995990991592407,0.06753691285848618,0.6966871023178101,2.058429479598999
24,0.9996196627616882,0.06421519070863724,0.6972597241401672,2.0795280933380127
25,0.9996042847633362,0.0612863190472126,0.6958281993865967,2.1280581951141357
26,0.9995580315589905,0.05838099867105484,0.6961554288864136,2.135991334915161
27,0.9995425939559937,0.055320896208286285,0.6961145401000977,2.1715755462646484
28,0.9996711015701294,0.052842214703559875,0.6948466300964355,2.2055423259735107
29,0.9998663663864136,0.050905004143714905,0.6954601407051086,2.246692180633545
30,0.9998509287834167,0.0491836741566658,0.6946421265602112,2.281136989593506
31,0.9998098611831665,0.0473998486995697,0.6939059495925903,2.296259880065918
32,0.9997584223747253,0.04562237486243248,0.6918200254440308,2.3257339000701904
33,0.9998663663864136,0.04404526576399803,0.6930879354476929,2.369206190109253
34,0.9999743103981018,0.04293455183506012,0.6935378313064575,2.391568660736084
35,0.9999691843986511,0.0418526753783226,0.6923926472663879,2.4150431156158447
36,0.9999537467956543,0.040733762085437775,0.6930879354476929,2.4275219440460205
37,0.9999331831932068,0.039553042501211166,0.6918609142303467,2.4513368606567383
38,0.9999743103981018,0.03857044875621796,0.692065417766571,2.479003667831421
39,0.9999948740005493,0.03788343444466591,0.6919836401939392,2.509192943572998
40,0.9999948740005493,0.03718669340014458,0.6913701295852661,2.507913589477539
41,0.9999845623970032,0.036453261971473694,0.691411018371582,2.526244640350342
42,1.0,0.03567356988787651,0.6907975673675537,2.5489237308502197
43,0.9999948740005493,0.03503458574414253,0.6906748414039612,2.5619659423828125
44,1.0,0.03459491208195686,0.6905930638313293,2.575502395629883
45,1.0,0.03413362801074982,0.6896114349365234,2.5936880111694336
46,1.0,0.0336521752178669,0.690388560295105,2.614121913909912
47,1.0,0.03314455226063728,0.6896523237228394,2.618818759918213
48,1.0,0.03272898495197296,0.6898977756500244,2.6394314765930176
49,1.0,0.0324481800198555,0.6894478797912598,2.6350390911102295
50,1.0,0.03215496614575386,0.6892842650413513,2.6478793621063232
51,1.0,0.03184758126735687,0.689038872718811,2.6592295169830322
52,1.0,0.03153310343623161,0.6889979839324951,2.656604766845703
53,1.0,0.03127285838127136,0.6888343691825867,2.678354501724243
54,1.0,0.0311015322804451,0.6885071396827698,2.6851089000701904
55,1.0,0.03092217445373535,0.6885071396827698,2.693512201309204
56,1.0,0.0307399183511734,0.6887934803962708,2.6955575942993164
57,1.0,0.030551858246326447,0.6888343691825867,2.697582721710205
58,1.0,0.030400842428207397,0.6889570355415344,2.704692840576172
59,1.0,0.030301425606012344,0.6889570355415344,2.7117960453033447
60,1.0,0.030200134962797165,0.6887525320053101,2.7141168117523193
61,1.0,0.030096804723143578,0.6886298656463623,2.7196717262268066
62,1.0,0.029990218579769135,0.6888343691825867,2.721566915512085
63,1.0,0.02990914322435856,0.6886707544326782,2.7234809398651123
64,1.0,0.029855450615286827,0.689038872718811,2.7123184204101562
65,1.0,0.02980046160519123,0.6889570355415344,2.7244842052459717
66,1.0,0.029744897037744522,0.6889570355415344,2.725576162338257
67,1.0,0.029689373448491096,0.6887934803962708,2.729827880859375
68,1.0,0.029644805938005447,0.6888343691825867,2.721416711807251
69,1.0,0.029616858810186386,0.6887525320053101,2.73384690284729
70,1.0,0.029588880017399788,0.6888343691825867,2.738129138946533
71,1.0,0.029560044407844543,0.6886298656463623,2.729628801345825
72,1.0,0.029531579464673996,0.6886298656463623,2.7348990440368652
73,1.0,0.029509082436561584,0.6887116432189941,2.7243616580963135
74,1.0,0.02949310652911663,0.6885480284690857,2.7334301471710205
75,1.0,0.029480069875717163,0.6887116432189941,2.735966682434082
76,1.0,0.029465442523360252,0.6886707544326782,2.727999687194824
77,1.0,0.029450921341776848,0.6887934803962708,2.738858699798584
78,1.0,0.0294388085603714,0.6888343691825867,2.733264684677124
79,1.0,0.02943223901093006,0.6888343691825867,2.7336368560791016
80,1.0,0.029424913227558136,0.6887934803962708,2.7273995876312256
81,1.0,0.02941754460334778,0.6888343691825867,2.7401185035705566
82,1.0,0.02940882183611393,0.6889161467552185,2.7452566623687744
83,1.0,0.02940450794994831,0.6884662508964539,2.7447338104248047
84,1.0,0.029400477185845375,0.6889570355415344,2.7281835079193115
85,1.0,0.029396893456578255,0.6889570355415344,2.738973379135132
86,1.0,0.029392225667834282,0.6888752579689026,2.7387022972106934
87,1.0,0.02938949130475521,0.6887934803962708,2.7437922954559326
88,1.0,0.029386959969997406,0.6887934803962708,2.7353434562683105
89,1.0,0.029384374618530273,0.6889161467552185,2.739213228225708
90,1.0,0.029381997883319855,0.6889161467552185,2.736344575881958
91,1.0,0.029381146654486656,0.6887934803962708,2.738276720046997
92,1.0,0.029378855600953102,0.6889161467552185,2.7445926666259766
93,1.0,0.029378166422247887,0.6888752579689026,2.7374107837677
94,1.0,0.02937682531774044,0.6889570355415344,2.7436282634735107
95,1.0,0.029375741258263588,0.6889570355415344,2.7456300258636475
96,1.0,0.02937542274594307,0.6887934803962708,2.742889881134033
97,1.0,0.02937447838485241,0.6887934803962708,2.7439563274383545
98,1.0,0.029373738914728165,0.6886298656463623,2.7435336112976074
99,1.0,0.0293725673109293,0.6887934803962708,2.732576608657837
100,1.0,0.029372967779636383,0.6889979839324951,2.7418596744537354
101,1.0,0.029372669756412506,0.6889161467552185,2.7454802989959717
102,1.0,0.029372267425060272,0.6889979839324951,2.7415449619293213
