,smiles,targets
26815,CCOC(C(CCOc1ccccc1)Cc1ccc(OCCN=[N+]=[N-])cc1)=O,0.0
26816,CC(C)(C)OC(N1CCC(CC#N)(C2CCCC2)CC1)=O,0.0
26817,Cc1cn(S(c2ccc(OC)c(N3CCN(C)CC3)c2)(=O)=O)c2ccc(F)cc12,0.0
26818,c1cc(Cc2ccc(O)cn2)cc(Cl)c1,1.0
26819,CC1(COS(C(F)(F)F)(=O)=O)CCOCC1,0.0
26820,Cc1cn2c(-c3cnn(COCC[Si](C)(C)C)c3)cnc2c(=Nc2cc(C(=O)O)cs2)[nH]1,0.0
26821,C(C(C(F)(F)F)C(F)(F)F)=C(F)F,1.0
26822,c1ccc(CNS(c2cccc(C=O)c2)(=O)=O)cc1,0.0
26823,CCC(c1ccc(OS(C)(=O)=O)cc1)=O,1.0
26824,Cn1cc(-c2cc3c(c(Oc4ccc(N)cc4)ccn3)s2)nc1,1.0
26825,CC(C)(C)OC(N1CC=C(c2c3nc[nH]c(=N)n3c(-c3ccc(C(=O)OC)cc3)n2)C1)=O,0.0
26826,COC(C(Cc1ccccc1)n1c(I)c2ccnc(Cl)c2n1)=O,0.0
26827,CC1Cc2c(cc(-c3cccc(C(F)(F)F)c3)nn2)C(OC(CCC(=O)O)=O)C1,1.0
26828,CN(Cc1ccc(O)cc1)c1ccc(C#N)cc1,0.0
26829,Cc1ccc(S(=O)(=O)OCCCc2ccc3c(c2)sc(=O)n3CCN2CCCCCC2)cc1,1.0
26830,c1ccc(CCN2CCC3(CC2)CC(=O)c2cc(/C=C/C(=NO)O)ccc2O3)cc1,0.0
26831,COC(COc1c(Oc2cc(N=C=O)c(F)cc2Cl)cccn1)=O,0.0
26832,CCS(c1ccccc1-c1nc2cc(C(C(F)(F)F)(F)F)cnc2n1C)=O,0.0
26833,CCOC(c1cc(N)c(F)cc1-c1ccc(C(F)(F)F)nc1)=O,0.0
26834,Cc1c(F)cc2c(I)nn(Cc3c(F)cccn3)c2n1,1.0
26835,Cc1cc(CNC)ncc1-c1ncc2c(c(-c3ccc(N4CCN(C)CC4)cc3)n[nH]2)n1,0.0
26836,CC(c1ccc(-c2ccc(OCc3ccccc3)cc2OC)c(C(O)=O)c1)=O,0.0
26837,CCC1(C2C(=O)OC(C)(C)OC2=O)CCc2ccc(OC)cc21,0.0
26838,CC1(C)OCC(CCCOS(C)(=O)=O)O1,1.0
26839,COC(c1ccc2c3c1C(CC(F)(F)F)CN3CCNC2)=O,1.0
26840,c1cc(-c2cn(N)c3cc([N+]([O-])=O)ccc23)ccc1C#N,0.0
26841,c1ccc(Cl)c(Cc2ccc(-c3c(C(=N)O)c(N)n(C4CCCN(C#N)C4)n3)cc2)c1,0.0
26842,CC#C[C@@H](CC(=O)O)c1ccc(OC2CCc3cc(C#N)ccc32)cc1,0.0
26843,C1CCC(CN2CCCn3c(c[nH]c3=N)C2)CC1,0.0
26844,CC1(C)C2C(CO1)c1cc(OCCCOC)c(Br)cc1C=N2,0.0
26845,COc1cccc(C2(C(=O)OC)CCC(=Cc3ccccc3)CC2)c1,0.0
26846,c1ccc(OC2CCN(C([C@@H](Cc3ccc(Cl)cc3Cl)N)=O)CC2)c(C(F)(F)F)c1,0.0
26847,Cc1cc(N=C=S)c(C)c2c(C#N)ccnc12,0.0
26848,CC(C(c1ccc(O)cc1)=O)Sc1c(O)cccn1,1.0
26849,c1ccc(COc2c(-c3ccccc3Cl)c[nH]n2)cc1,0.0
26850,CC(C)CN(CC(C)C)C(c1cc(C)n(CC(=O)OC(C)(C)C)c(=O)c1O)=O,1.0
26851,CC(C)(C)[Si](C)(C)Oc1ccc(C=O)c(Cl)c1,0.0
26852,c1ccc(C23CC(C#N)C4(c5ccccc5CCN4C2=O)S3)cc1,0.0
26853,C1C2CNCC2c2c1c(Br)cs2,1.0
26854,Cn1cc(C(CC(c2ccc(C(=O)O)c(F)c2)c2ccccc2Cl)=O)ccc1=O,0.0
26855,c1cc(Cl)c(C2=NCC(c3ccc([N+]([O-])=O)cc3)N2)c(Cl)c1,0.0
26856,C1CC(c2cc(N)n3c(c(-c4ccc(C#N)nc4)cn3)n2)CNC1,0.0
26857,CCOC(c1nc(-c2ccc(-n3c(=O)ccc4c3c3ccccc3n4C)cc2)no1)=O,1.0
26858,CC(C)N1CCC2=C(c3ccccc3)c3ccccc3CC2C1,1.0
26859,CC(n1c(I)cc2ccc(Br)nc21)=O,1.0
26860,c1ccc(N2CN(c3ccccc3)C3(CCNCC3)C2=O)cc1,0.0
26861,C[C@H]([C@@H](C(=NO)O)NC(c1ccc(-c2ccc(C(NCCCN)=O)cc2)cc1)=O)O,1.0
26862,Cc1cnc(C)c2ccc(Br)nc12,0.0
26863,CN1CCN(c2ccncc2N)CC1COC,0.0
26864,CCCC(=O)OC(C#C)(c1cc(Cl)cc(Cl)c1)C(F)(F)F,0.0
26865,c1cc(N)cc2c1CC1(CCN=C1O)C2,0.0
26866,CN=c1ccc(CN2CCN(C)CC2)c(C2OCCO2)[nH]1,1.0
26867,CC[C@](C1CCOCC1)(c1cc(C(=O)O)c(C(c2ccc(Cl)cc2)=O)c(F)c1)O,0.0
26868,Cc1ccc(Oc2ccc(N=C(C)NN=C(O)OC)cn2)cc1OC(F)(F)F,1.0
26869,CN(c1ccc(NCCC(=N)O)c(N)c1)C(C1CCCCC1)=O,1.0
26870,Cn1c(C(F)(F)F)cc(=O)n(-c2cc(OC(C(Cl)F)(F)F)c(Cl)cc2F)c1=O,0.0
26871,c1ccc([C@@H]2C[C@H]2NC2CC(=O)N(CCOc3ccc(Br)cc3)C(=O)C2)cc1,0.0
26872,Cc1ccccc1C(c1cccn1-c1ccccc1C(=N)S)N(C)C,1.0
26873,CN(C)S(c1cccc2c1n(CCO)cn2)(=O)=O,0.0
26874,Cn1c2cc(OC)c(Cl)c(Cl)c2cc1C(O)=O,0.0
26875,C1CC1c1ccc2cc(C(O)=O)sc2c1,1.0
26876,Cc1ccn2cc(-c3ccc(OCCCN4CCCCC4)c(OC)c3)nc2c1,0.0
26877,CCOC(C1=Cc2cc(Cl)ccc2OC1C(F)(F)F)=O,1.0
26878,c1cc(OC(F)(F)F)ccc1Nc1nc(NN)nc(N2CCOCC2)n1,1.0
26879,CC(C)n1c2c(c(NC3CCOCC3)cc(-c3cccc(OCC(CNC)O)c3)n2)c(C2CC2)n1,1.0
26880,CCC1CCc2c(sc3cc(N4CCCCC4)c(F)cc3c2=O)C1,0.0
26881,CN1CC(c2ccccc2)(N)CC(OC)C1=O,0.0
26882,c1cc(Br)c(CC(CN)=O)cc1F,1.0
26883,CS(c1cc2c(cc1C(F)(F)F)c1cc(C(F)(F)F)ccc1n2[C@@H]1CCCNC[C@H]1O)(=O)=O,1.0
26884,COC(c1ccc(C=CCC2=CC=CC(=O)C2)cc1)=O,1.0
26885,CC(=Cc1ccccc1)CN1CCC(N=c2c(=O)n(-c3cccc(Br)c3)cc[nH]2)CC1,0.0
26886,C(CCC(=O)O)CC(CCNS(c1ccc(Cl)cc1)(=O)=O)Cc1cccnc1,0.0
26887,COc1c(NS(c2ccc(F)cc2)(=O)=O)cc(-c2ccc3ncc(C#C[Si](C)(C)C)n3n2)cn1,1.0
26888,Cc1c(C)[nH]nc1N=c1cc[nH]c2cc(OC)c(SC3CCOCC3)cc12,1.0
26889,COc1cc(-c2cc3c(-c4ccc(O)nc4)c[nH]c3nc2)ccc1O,0.0
26890,Cc1ccc(S(N2CC(CC(C)(C)C#N)Oc3cccc(C)c32)(=O)=O)cc1,1.0
26891,CCCCn1c(N)c(N=O)c(=O)n(Cc2ccccc2)c1=O,1.0
26892,CC1(C)CC(O)=C(Br)C(=O)O1,1.0
26893,CCCC(C1(C)C=CC=CC1c1cnn[nH]1)OC1CCCCC1,1.0
26894,CC(C)(C)OC(=NCC[C@@H](CN=[N+]=[N-])N=C(O)OC(C)(C)C)O,0.0
26895,Cc1cc(-c2cccc(C(F)(F)F)c2)nc(OC)c1C(=O)O,0.0
26896,c1ccc(Nc2ccccc2F)c(C#N)c1,1.0
26897,C[C@@H]1CN(c2c3ccccc3c(Cc3ccccc3)nn2)CCN1c1ccc(C#N)cn1,1.0
26898,Cc1c(Oc2ccc(Cl)cc2)c(C)n(CCN)n1,1.0
26899,Cc1ccccc1[C@H](CC(=O)O)N=C(c1cc(OCC(C(C)(C)C)O)n(-c2ccccc2F)n1)O,1.0
26900,CC(C)(C1c2ccccc2C(OC)O1)[N+]([O-])=O,1.0
26901,C1Cc2cc(C(C(F)(F)F)(C(F)(F)F)F)ccc2C(=O)C1,0.0
26902,c1cc(C(C(F)(F)F)=NO)cc(N)c1,0.0
26903,c1cc(NC(c2cc(N)ccc2F)=O)ccc1Br,0.0
26904,c1ccn2cc(CN)c(-c3cccc(F)c3)c2c1,0.0
26905,Cc1c(-c2nc3cc(C=O)cc(C#N)c3o2)cccc1B1OC(C)(C)C(C)(C)O1,0.0
26906,CCCCC(CC)COP1N(C(C)(C)C)CCO1,1.0
26907,c1cc(Br)c(OC2CN(c3ncc(C(=N)O)cn3)C2)cc1F,0.0
26908,c1cc(F)ccc1C(C1=CNCCS1=O)=O,0.0
26909,COC(c1cc(Cl)cc2cc(CC(F)F)oc21)=O,0.0
26910,Cc1nc(C(c2ccc(O)cc2O)=NN)nc(N2CCOCC2)n1,1.0
26911,CC(=O)Oc1cc(Br)cc(F)c1OCC1CO1,0.0
26912,CCC1CCc2cc(NS(C)(=O)=O)cc(Br)c2O1,1.0
26913,COc1ccccc1C1Cc2c(C(F)(F)F)cccc2N=C(O)C1C(=O)OC,0.0
26914,CC1(C)c2ccc(CCN3CCN(c4c5ccccc5on4)CC3)cc2C(C)(C)C1NS(C)(=O)=O,0.0
26915,c1ccc(C2(F)CCN(c3ccnc(Cl)c3Cl)CC2)cc1,1.0
26916,Cc1cc(F)c(C2(C(=O)OC)CC3(C2)CO3)cc1F,0.0
26917,COc1ccc(C(c2ccc(N)c(S(N)(=O)=O)c2)=O)cc1,0.0
26918,CCOC(C[C@@H](Cc1ccc(-c2cc(F)ccc2OC)cc1)N=C(CCC(=O)O)O)=O,0.0
26919,Cn1cc2c(cc1=O)C(CC(=O)O)N=C(c1ccc(Cl)cc1)c1c-2cnn1C,0.0
26920,CC(C)(C)OC(N1Cc2cc(C(=O)O)cnc2[C@@H]1C1CCOCC1)=O,0.0
26921,c1cc(-c2cc(N3CCN(C=O)CC3)nc3ccc([N+]([O-])=O)cc23)oc1,1.0
26922,Cc1c2c(C(Cl)=O)cc(C3CC3)nc2on1,1.0
26923,CCC(C1CCCC1)=C(c1ccccc1)c1ccc(OCC(CO)O)cc1,0.0
26924,c1ccc2c(c1)CCc1cc(CO)nn1-2,0.0
26925,c1ccc(N(CC2CCCNC2)S(c2cccc3cccnc32)(=O)=O)cc1,0.0
26926,Cc1c(C=O)onc1C(=Nc1c(C)n(C)n(C2CCCCC2)c1=O)O,0.0
26927,C[C@@H]1CN(c2ccc(Nc3cc(Br)cn(C)c3=O)nc2)CCN1,0.0
26928,CC1(O)CC(CC(N2CCC3(CC2)CC3CNC(c2cc3ccncc3o2)=O)=O)C1,0.0
26929,CC(C)(OC)ON=C(Cc1cccnc1)c1ccc(F)cc1Cl,1.0
26930,c1cc(N)c2cc(I)n(CC(F)(F)F)c2c1,1.0
26931,Cc1ccc(F)c(Cn2cc(C(=NC3CC3CO)O)cc(C(NC)=O)c2=O)c1,0.0
26932,c1ccc2c(c1)Cc1c-2cccc1C(=Nc1cccc(CN=c2ccnc[nH]2)c1)O,1.0
26933,Cc1cc(Br)cc(C)c1-n1cnc2c1cccn2,1.0
26934,Cc1c(C)n(-c2cccc(NC(=N)S)c2)cn1,1.0
26935,Cn1c(C(F)(F)F)nnc1SC(=C(C#N)Cl)Cl,1.0
26936,c1ccc(Cc2nc(=NC(c3ccc([C@H]4CC[C@H](CC(=O)O)CC4)cc3)=O)o[nH]2)cc1,1.0
26937,COC(c1ccnc(-n2c(OCc3ccccc3)ccn2)c1)=O,0.0
26938,COc1ccc(OC(F)(F)F)cc1NC(=N[C@H]1CC[C@H](Oc2ccnc(Cl)n2)CC1)O,1.0
26939,Cn1cnc(C(Nc2ccc(Cl)cc2)=O)c1N,0.0
26940,C=CCOC1(C)CCN(c2c(C(C(=O)OCC)=O)c(C)nc(C)c2Br)CC1,1.0
26941,Cc1cc(CC(=O)OC(C)(C)C)ncc1N=C(C(C)(C)C)O,0.0
26942,CC(C)(C)OC(N1CCCCC1CC(=O)OCC(c1cccc(Cl)c1)=O)=O,0.0
26943,c1cc(N=[N+]=[N-])cc(C(=NN)O)c1CO,1.0
26944,c1cc(S(O)(=O)=O)ccc1N=Nc1cnn(-c2ccc([N+]([O-])=O)cc2)c1N,1.0
26945,c1cc(C(=N)O)c2c(cc[nH]2)c1C(=O)O,0.0
26946,c1(F)c(F)c(F)c(N2C(=O)N=NC2=O)c(F)c1F,1.0
26947,COCCCNc1ccc(-c2cc(=O)c3c(N)c(F)cc(F)c3o2)cc1F,1.0
26948,c1cc(COc2cc(C(=Nc3ccc(N4CCNCC4)c(C(F)(F)F)c3)O)ccc2F)cnc1,1.0
26949,CN=c1[nH]c(OC)c2c(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)oc2n1,0.0
26950,Cc1c(Cl)ccc(S(C)(=O)=O)c1C1=NOCC1,0.0
26951,C1CN(c2c(Cl)cc(CO)cn2)CCN1,1.0
26952,CCC(C(=O)OC)N(c1c([N+]([O-])=O)cnc(-n2ccnc2-c2ccccc2)n1)N=C(O)OC(C)(C)C,1.0
26953,c1cc(C(N)=NO)nc2ccc(Cl)cc12,1.0
26954,C1CCC(CCCNN=C(c2ccc3ccccc3c2)O)C1,0.0
26955,COC(CN1CCc2c(-c3ccccc3)cc3c(c2C1)NC(=O)C3=O)=O,1.0
26956,CC(C)(C)N1c2cc(=NC)[nH]cc2CN(c2ccc(F)c(N)c2)C1=O,0.0
26957,c1cc2c(cc1CCNC(c1ccc(-c3ccnc(NCCO)n3)cc1)=O)c(C#N)c[nH]2,0.0
26958,Cc1cc(-c2ccccc2)c(C(C(=Nc2ccc(N3CCN(c4ncc(F)cn4)CC3)cc2)O)=O)n1C,0.0
26959,CC(C(c1ccccc1)=C(C#N)C#N)Br,1.0
26960,CCN1c2cc(CN)ncc2CN(c2c(F)c(OC)cc(OC)c2F)C1=O,0.0
26961,CN1CCN(CCOc2ccc(Nc3cc(N)ncn3)cc2)CC1,1.0
26962,c1ccc(Nc2ccc(CSCCN)cn2)cc1,1.0
26963,CC(C)(C)OC(N1CCC(CC2CC2)(C(N2CCc3c(cc(C(F)(F)F)cn3)C2)=O)C1)=O,0.0
26964,CCCCC(N(Cc1ccc2c(c1)OCCO2)c1cc(C#N)c(F)cc1F)=O,1.0
26965,CN1CCC(=O)C(C(c2ccc(Cl)cc2)c2ccc(Cl)cc2)C1,1.0
26966,c1cc(S(F)(F)(F)(F)F)ccc1C(N)=S,1.0
26967,Cn1cc([C@H]2C[C@H]3CSC(=N)N[C@@]3(c3cc(C#N)ccc3F)CO2)cn1,0.0
26968,CCc1nc2cc3c(cc2n1-c1ccc(CCN)cc1)OCCO3,0.0
26969,CC(C)(C)[Si](C)(C)NS(c1ccc(N=C=S)cc1)(=O)=O,1.0
26970,Cc1c(Cl)ccc(CNc2cc(OC[C@H]3C[C@@H]3c3ccc(OC)cn3)nn(C)c2=O)n1,0.0
26971,CN1c2ccccc2C2(CCN(CC(Cc3cc(O)ccc3F)C(=O)O)CC2)C1=O,0.0
26972,c1ccc(Cc2csc(-c3ccc(N)c(Br)c3)n2)cc1,1.0
26973,Cc1ccc(C(=NC)O)cc1N=c1[nH]cc(C#N)c(N(C)CC(C)(C)C)n1,1.0
26974,CN(C)[C@H]1CC[C@H](C(=Nc2cc3cc(Br)ccc3cn2)O)CC1,0.0
26975,c1cc(Br)ccc1C1(CN)CC1CO,1.0
26976,CC(c1cccc(N=C(c2ccc3c(c2)CC(COCc2ccccc2)O3)O)c1O)=O,1.0
26977,Cc1ccc(N2C(=O)CC3CCc4cnccc4C3=N2)cc1,0.0
26978,CNC1CCCN(c2c(F)c(N)c3c(c2OC)n(C2CC2)cc(C(=O)O)c3=O)C1,0.0
26979,CCN1c2ccc(N)cc2OC(c2ccccc2)C1=O,1.0
26980,CCCOc1ccccc1-c1cc(-c2ccc([N+]([O-])=O)c(C)c2)nc(O)n1,1.0
26981,C[C@@H]1CN(Cc2cccnc2)C[C@H]1c1nc2c(c(C)nn2C2CCOCC2)c(O)n1,1.0
26982,Cc1cnc(NC(=Nc2ccc(COC)cc2OC)O)cn1,1.0
26983,c1cc(F)c(F)cc1-c1c2c([nH]n1)COCC2,1.0
26984,c1cc(-c2nc(C=C3CCNCC3)on2)cc(Cl)c1,0.0
26985,C(CN)c1c[nH]c2cc(Br)c(F)cc12,1.0
26986,CS(=O)(=O)OCCCCCCCCCCN=[N+]=[N-],0.0
26987,Cc1cc2c(c3c1N=C(O)C3(C)C)OC(CBr)C2,1.0
26988,Cc1c(Cc2ccc(Cl)cc2)c(=O)c2c(CC(=O)O)ccc(Cl)c2[nH]1,1.0
26989,CC(C)[C@H]1C(O)CCN1C(=O)OCc1ccccc1,0.0
26990,CC(C)(C)OC(=N[C@H]1CC[C@H](n2c3c4ccn(S(c5ccccc5)(=O)=O)c4ncc3nn2)C1)O,0.0
26991,CCCC(=Nc1c[nH]c2cc(OC)ccc2c1=O)O,0.0
26992,c1cc(F)c(-c2c(C#N)c(=Nc3ccc(N4CCOCC4)cn3)c3c([nH]2)CN=C3O)c(F)c1,1.0
26993,CCN1C(=O)C2CC(c3ccc([N+]([O-])=O)cc3)(C2)C1=O,0.0
26994,Cc1ccc(-n2cnnc2C(F)(F)F)c(C)c1,1.0
26995,C(CCCNC1CCc2c(ccc(O)c2O)C1)CCNCCc1ccccc1,1.0
26996,C[C@@H](C(=Nc1ccc2c(c1)C(=Cc1ccc(O)c3c1cccn3)C(=O)N2)O)N,1.0
26997,c1ccc(COCc2nc3c(c(O)n2)nccn3)cc1,1.0
26998,c1cc(C#N)nc(I)c1,1.0
26999,Cc1c(-c2nc(C(=O)O)c3c(n2)N=C(O)C3(C)C)n2cccc(OCc3c(F)ccc(F)c3F)c2n1,0.0
27000,CCN=c1cc(-c2c[nH]nc2-c2cccc(Cl)c2)cc[nH]1,1.0
27001,CC1CC(C)OP(Cc2ccc(N)cc2)(=O)O1,0.0
27002,CC(=Cc1ccccc1)C1CC1NC1CCC(NCCC(=O)O)CC1,1.0
27003,c1cc([N+]([O-])=O)ccc1-c1c(-c2ccnc3c2cc[nH]3)c[nH]n1,0.0
27004,c1c[nH]ccc1=Nc1c(Cl)c(C(=O)O)ncn1,1.0
27005,CC(CCC1([N+]([O-])=O)C2CC3CC(C2)CC1C3)=O,1.0
27006,c1cc2c(c(Cl)c1F)n(CC(=O)O)cn2,0.0
27007,CC(C)(C)C(=Nc1c(-c2cc(OC)ncc2Cl)cc(OC)cn1)O,1.0
27008,C[Si](C)(C)C#CC1(Cc2ccccc2)C=Cc2c(cno2)C1,1.0
27009,Cc1ccncc1-c1ccnc(Nc2cc([N+]([O-])=O)ccc2C)n1,1.0
27010,COC1c2c(cccn2)C(=O)N1c1cnn(CC(F)(F)F)c1,0.0
27011,Cn1c(=O)oc(-c2cccc(I)c2)n1,1.0
27012,CN1C(=O)C2(c3cc(Cl)ccc3C[C@]23CC[C@@H](OC)CC3)N=C1S,0.0
27013,CCC(CC)OC(=NCc1cc(N)ccc1S(Nc1ccc2c(c1)B(O)OC2)(=O)=O)O,0.0
27014,c1cc(S(N2CCN(c3ncc(C(=NO)O)s3)CC2)(=O)=O)ccc1[N+]([O-])=O,0.0
27015,c1cc2c(c(F)c1F)OCc1csc(=S)n1-2,1.0
27016,c1ccn(-c2cccc3ccnc(C#N)c32)c1,1.0
27017,CCn1c2c(c(OC(C(C)C)=O)c(-c3c(Cl)cc(Cl)cn3)c1=O)nccn2,0.0
27018,c1cc(O)ccc1-c1c(=O)c2c(O)cc(O)cc2oc1C(NCCO)=O,0.0
27019,Cc1cc(C)nc(O)c1CN1CCc2ccc(OC(F)F)c(Cl)c2C1=O,0.0
27020,c1ccc([Si]2(c3ccccc3)c3ccccc3Oc3c(-c4ccccc4[N+]([O-])=O)cccc32)cc1,1.0
27021,CC(C)n1c2c(cn1)c(C(=NCc1c(C3CC3)cc(C)nc1O)O)cc(-c1ccncc1)n2,0.0
27022,Cc1cc(-c2c(C)c3cc([N+]([O-])=O)ccc3[nH]2)cc(C)c1O,0.0
27023,C[C@H]1COCCN1c1nc(OC)cc(OC)n1,0.0
27024,C1CC2CC1CC2C(c1c(C2CC2)ccn2cncc12)OC=O,0.0
27025,c1ccnc(-c2ccn(-c3cc(C#N)cc(F)c3)n2)c1,1.0
27026,CN(C)c1ccc(C2(O)C(c3ccccc3)=C(C#N)C(S)=N2)cc1,1.0
27027,Cn1nc(-c2ccc(CC(c3ccc(OC(F)(F)F)cc3)C3CCN=C(NO)C3)cc2)nn1,1.0
27028,CC(C)N=C(c1c[nH]c2c1nc(-c1c3cc(C(C)O)ccc3n(C)n1)cn2)O,0.0
27029,c1ccc(C(c2ccccc2)N2CCC2C(c2ccccc2)=O)cc1,0.0
27030,C#Cc1cc(C2(C(C)C)C(C#N)=C(N)OC(=N)C2=C(C)[NH])cc(C(F)(F)F)c1,1.0
27031,C=C(COC(F)(F)F)COC(F)(F)F,1.0
27032,c1cc(Cl)ccc1-c1nc(COc2ccc(F)c(C(=N)N)c2F)sn1,0.0
27033,c1cc2c(cc1NC(c1ccsc1)=N)CNCCO2,0.0
27034,COc1cc(C(=N)O)c(N)cc1OCCCN1CCOCC1,0.0
27035,CN1CC(CO)Oc2c(Br)cccc21,0.0
27036,Cc1cc2c(cc1C(=C)c1ncc(C(=O)O)cn1)C(C)(C)CC2(C)C,0.0
27037,Cc1cc(-c2nc(C(=Nc3cc4c(nc3N3CCCC3)nc(N3CCOCC3)s4)O)co2)ccn1,1.0
27038,c1cc(F)ccc1C1c2nc(C(F)(F)F)cn2CCN1,1.0
27039,CCOCCOc1nc(N)c2c(n1)n(CC1CCCOC1)c(O)n2,0.0
27040,c1cc2c(c(C(F)(F)F)c1)NC(=O)C2=[N+]=[N-],0.0
27041,CCOC(c1cc2cc(OC(F)(F)F)ccc2n1CC#N)=O,1.0
27042,CC1(O)C(c2ccc(S(C)(=O)=O)cc2)=C(c2ccccc2)C(=O)O1,1.0
27043,CCOC(Cc1ccccc1OCc1cc(-c2ccnc(CN)c2)c2ccoc2c1)=O,0.0
27044,COc1c(=NS(c2cccc(Cl)c2Cl)(=O)=O)[nH]c(F)cn1,0.0
27045,C1CCC(=C(c2ccc(C#N)cc2)c2cnn[nH]2)CC1,1.0
27046,C[C@H](CC(F)(F)F)[C@@H](C(C)=O)NS(c1ccc(Cl)s1)(=O)=O,0.0
27047,c1cc(NS(C(=C(Cl)Cl)Cl)(=O)=O)ccc1Cl,0.0
27048,CC(C)(C)OC(=NC1(C=O)CCCC1O[Si](C)(C)C(C)(C)C)O,0.0
27049,c1cc2n(c1)-c1ccc(C#N)cc1OC21CCNCC1,0.0
27050,CC1(C)Cc2c(-c3cccc(NC(C(NCCN(C)C)=O)=O)c3)c(N3CCOCC3)sc2C(=O)C1,1.0
27051,CC(c1cc(C(F)(F)F)cc(S(NC2CCCCc3c2cccc3OCC(=O)O)(=O)=O)c1)=O,0.0
27052,COc1ccc(F)c2c1ccc(C=O)c2O,0.0
27053,COc1cc(N)c(Cl)cc1C(=N[C@H]1CN2CCC1CC2)O,1.0
27054,CCC1(C(=O)OC)CCNc2ccccc2C1,1.0
27055,CC(C)(C)OC(N(C)Cc1nnc2ccc(-c3ccc(F)cc3OS(C)(=O)=O)cn21)=O,1.0
27056,CCC(C1=NCCN1)Oc1c(F)ccc(C)c1F,1.0
27057,CCOC(CC(CCO)c1ccncc1)OCC,1.0
27058,CC(C)(C)C(=NCc1ccc(Cl)c(NN)c1F)O,0.0
27059,Cc1nnc2n1-c1ccc(NC(=NCCO)O)cc1C(c1ccccc1F)=NC2,0.0
27060,C1=C[C@@H](n2cnc3c2[nH]c(=N)nc3O)C[C@H]1CO,1.0
27061,COc1ccc2c(c1)C(=O)OS2(=O)=O,0.0
27062,C[C@H](c1ccc(-c2cc(Cl)cc(F)c2-c2nnn(C)n2)cc1F)N=C(C1(N)COC1)O,1.0
27063,c1c(Br)c(Br)c(=O)n(CC(=O)O)n1,1.0
27064,CC1=C(c2ccc(Cl)cc2)S(=O)(=O)N(C)C12CCCCC2,1.0
27065,Cc1cc(N=c2ccn(-c3ccccc3)[nH]2)nn1-c1ccccc1,1.0
27066,CCOC(C1(c2cc(F)cc(O)c2)CCCC1)=O,0.0
27067,CN1c2ccc(C3=NN(CCN=C(C4CC4)O)C(=O)SC3)cc2NC1c1ccco1,1.0
27068,Cc1cc(-c2nc3cnc(Cl)nc3o2)cc(C)c1O,0.0
27069,Cc1ccc2ccc3c(c2n1)NCCO3,0.0
27070,C1CCC(OC([C@H](CCOc2ccc(CNCc3ccc4cc(C(NO)=O)sc4c3)cc2)N)=O)C1,0.0
27071,c1ccc([N+]([O-])=O)c(C2(C=O)CC=CN2)c1,1.0
27072,c1ccc2c(c1)ccc(/C=C/c1nc3ccc4c(cccn4)c3[nH]1)n2,1.0
27073,CCOP(CC(CC(C)C)C(=N[C@@H](CC(C)C)C(=NC)O)O)(CN1C(=O)CN=C1O)=O,0.0
27074,Cc1cc(Oc2c3c(cccn3)ccn2)ccc1-c1c(C)c(O)nc(=O)n1C,1.0
27075,CC1CN(c2ccccc2)CC(C)(C(=N)O)N1CCOc1cc(CC(=O)OC)ccc1Cl,1.0
27076,c1ccc(F)c(Cc2c3ncccn3c(C(N)=N)n2)c1,0.0
27077,COc1ccc(Nc2ccnc(Cl)c2N=C(c2cccc(F)c2)O)cn1,1.0
27078,COc1c(C(F)(F)F)cc(C(=O)O)cc1SC,0.0
27079,Cc1c(-c2c(CO)n(C)nc2-c2ccc(O)cc2)c(C)on1,1.0
27080,c1cnc(N2CCC(Nc3ccc(C(NO)=O)cc3)C2)nc1,1.0
27081,Cc1cccc2c1[nH]c(-c1ccc(O)cc1)nc2=O,0.0
27082,CC(=Nc1ccc(OC)c(-c2ccnn2C)c1)O,1.0
27083,CC(=O)Oc1cc2c(c(Br)c1)N(C)C1CC2CCN1C,1.0
27084,c1cc(C(F)(F)F)ccc1Cn1cc(CCO)nn1,0.0
27085,CC(C)(C)OC(N1CCc2c([nH]nc2C(N2CCC(c3ccccc3C(F)(F)F)CC2)=O)C1)=O,0.0
27086,Cc1cc(C)nc(-c2c(-c3ccc4ncnn4c3/C=C/C(=N)O)c3n(n2)CCC3)c1,1.0
27087,COc1cc(/C=C/C(=O)OC)cc(OC)c1OC,1.0
27088,Cc1cc(C)c(C(N2CC(c3ccc(C#N)cc3)C2)=O)cc1-c1nc2cc(N3CCOCC3)ncc2[nH]1,1.0
27089,C[C@@H]1c2c(cc(-c3cccc4c3nc(F)c(C)n4)[nH]2)C(O)=N1,0.0
27090,c1cc(Nc2nc3ccc(F)cc3s2)ccc1-c1cc(C(N)=S)on1,0.0
27091,CC(C)(C)c1cc2c(cn1)C(=O)C(O[SiH](C)C)CC2,1.0
27092,CS(=O)(=O)Oc1ccc([N+]([O-])=O)c(NC2CCCCC2)n1,1.0
27093,c1ccn(-c2cc(N)c(N)cc2Cl)c1,1.0
27094,C#CC(Cn1cc(C(=O)OC(C)(C)C)nn1)F,0.0
27095,CC1(C)CCOc2ccc(CCl)cc21,0.0
27096,CS(n1cnc2cc(Cl)c(Cl)cc21)(=O)=O,0.0
27097,CC(C)C(CC(Cl)(Cl)Cl)Br,1.0
